Title,Note,URL,Comment
そば処 角彌(かどや),"Sasaki recommended soba
Famous soba place
Really good Tempura
Sharing soba ",https://www.google.com/maps/place/%E3%81%9D%E3%81%B0%E5%87%A6+%E8%A7%92%E5%BD%8C(%E3%81%8B%E3%81%A9%E3%82%84)/data=!4m2!3m1!1s0x601e1448ade33f71:0xc012385c0c3a07d7,
カステラ可助,Castella,https://www.google.com/maps/place/%E3%82%AB%E3%82%B9%E3%83%86%E3%83%A9%E5%8F%AF%E5%8A%A9/data=!4m2!3m1!1s0x601e1535ecce1e17:0x2270efc5ee30ce91,
積善館,,https://www.google.com/maps/place/%E7%A9%8D%E5%96%84%E9%A4%A8/data=!4m2!3m1!1s0x601e0b1223d8f3ed:0x51bf4bdfb392c4b4,
中禅寺湖,,https://www.google.com/maps/place/%E4%B8%AD%E7%A6%85%E5%AF%BA%E6%B9%96/data=!4m2!3m1!1s0x601fac2d62caed55:0x189a07613b017870,
湯滝,Went otw to takaragawa onsen,https://www.google.com/maps/place/%E6%B9%AF%E6%BB%9D/data=!4m2!3m1!1s0x601fb20d77779f6b:0xfb0ad06ef77de0b7,
カフェレストラン ふじもと,"Omurice yuba, bit expensive",https://www.google.com/maps/place/%E3%82%AB%E3%83%95%E3%82%A7%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3+%E3%81%B5%E3%81%98%E3%82%82%E3%81%A8/data=!4m2!3m1!1s0x601fa6d1a8292e7f:0x71bdbf50a9596780,
日光山 輪王寺、薬師堂,Part of the toshugu shrine ticket,https://www.google.com/maps/place/%E6%97%A5%E5%85%89%E5%B1%B1+%E8%BC%AA%E7%8E%8B%E5%AF%BA%E3%80%81%E8%96%AC%E5%B8%AB%E5%A0%82/data=!4m2!3m1!1s0x601fa6c55321b4f7:0x8b8f873a6fa64eee,
日光東照宮,Tomb of tokugawa ieyasu,https://www.google.com/maps/place/%E6%97%A5%E5%85%89%E6%9D%B1%E7%85%A7%E5%AE%AE/data=!4m2!3m1!1s0x601fa6c553212035:0xab505b717af00e94,
華厳滝,"One of the 3 great waterfalls of japan
Had iwana and yamame (grilled fish)",https://www.google.com/maps/place/%E8%8F%AF%E5%8E%B3%E6%BB%9D/data=!4m2!3m1!1s0x601fa8cf34bbd485:0xbb8f7a35e2c50e6e,
Takaragawa Onsen Osenkaku,,https://www.google.com/maps/place/Takaragawa+Onsen+Osenkaku/data=!4m2!3m1!1s0x601e3dfdbe3914d5:0xe7aa52d74d33b2c4,
お食事処 あずま,Yuba place w Vic fam first night nikko,https://www.google.com/maps/place/%E3%81%8A%E9%A3%9F%E4%BA%8B%E5%87%A6+%E3%81%82%E3%81%9A%E3%81%BE/data=!4m2!3m1!1s0x601fa1b099cf238d:0xd2fc520c17538baa,
江の島,,https://www.google.com/maps/place/%E6%B1%9F%E3%81%AE%E5%B3%B6/data=!4m2!3m1!1s0x60184ee69f0397eb:0xfaa059f57b5b0216,
らぁめん 真風,,https://www.google.com/maps/place/%E3%82%89%E3%81%81%E3%82%81%E3%82%93+%E7%9C%9F%E9%A2%A8/data=!4m2!3m1!1s0x6018ee38590371f9:0x395f29221065102a,
Anytime Fitness Eifukuchoekimae,,https://www.google.com/maps/place/Anytime+Fitness+Eifukuchoekimae/data=!4m2!3m1!1s0x6018f39e5dabfdbd:0xf57b0ee13ad2e5e7,
原宿門前時計塔,,https://www.google.com/maps/place/%E5%8E%9F%E5%AE%BF%E9%96%80%E5%89%8D%E6%99%82%E8%A8%88%E5%A1%94/data=!4m2!3m1!1s0x60188cb01936530f:0x93dcfb878a734199,
餃子の福包 代々木八幡店,Cheap nice Gyoza went with 080 crew,https://www.google.com/maps/place/%E9%A4%83%E5%AD%90%E3%81%AE%E7%A6%8F%E5%8C%85+%E4%BB%A3%E3%80%85%E6%9C%A8%E5%85%AB%E5%B9%A1%E5%BA%97/data=!4m2!3m1!1s0x6018f34b7a6b739f:0x3137cdd46a220f0c,
〒198-0103 東京都西多摩郡奥多摩町梅澤１８７,Camp Kawai 2024 oakhouse,https://www.google.com/maps/place/%E3%80%92198-0103+%E6%9D%B1%E4%BA%AC%E9%83%BD%E8%A5%BF%E5%A4%9A%E6%91%A9%E9%83%A1%E5%A5%A5%E5%A4%9A%E6%91%A9%E7%94%BA%E6%A2%85%E6%BE%A4%EF%BC%91%EF%BC%98%EF%BC%97/data=!4m2!3m1!1s0x6019307e5e4618e5:0xe8f00b31f2a9b372,
河口湖 音楽と森の美術館,,https://www.google.com/maps/place/%E6%B2%B3%E5%8F%A3%E6%B9%96+%E9%9F%B3%E6%A5%BD%E3%81%A8%E6%A3%AE%E3%81%AE%E7%BE%8E%E8%A1%93%E9%A4%A8/data=!4m2!3m1!1s0x60195e4f455690bf:0xcc5aa17825df4a75,
東京江戸もんじゃこげお,Monja,https://www.google.com/maps/place/%E6%9D%B1%E4%BA%AC%E6%B1%9F%E6%88%B8%E3%82%82%E3%82%93%E3%81%98%E3%82%83%E3%81%93%E3%81%92%E3%81%8A/data=!4m2!3m1!1s0x60188d844d0a807d:0x2056f19b6dc63fe9,
